"subjectID","structureID","nodeID","ad","ad_sd","ad_inverse_mean","ad_inverse_sd","fa","fa_sd","fa_inverse_mean","fa_inverse_sd","md","md_sd","md_inverse_mean","md_inverse_sd","rd","rd_sd","rd_inverse_mean","rd_inverse_sd","ndi","ndi_sd","ndi_inverse_mean","ndi_inverse_sd","isovf","isovf_sd","isovf_inverse_mean","isovf_inverse_sd","odi","odi_sd","odi_inverse_mean","odi_inverse_sd","x_coords","y_coords","z_coords","Timepoint","tags","datatype_tags"
"R005","ROIrhlgnROIparc203",81,"1.047483748","0.03861766","0.96233783","0.033586853",0.199854519,"0.039227152","5.818439623","1.138018628",0.873357845,"0.036623596","1.155606612","0.040582029","0.786294882","0.050020225","1.29331466","0.074004634",0.520283262,"0.031189003","1.944030731","0.112622838",0.024445585,"0.017644896","39.68912903","34.6031009",0.382219615,"0.058389946","2.873611979","0.526838033","36.38374188","-64.34860895","15.17714895","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R005","ROIrhlgnROIparc203",82,"1.085202794","0.040564763","0.929325233","0.033768645",0.208131223,"0.048184068","5.757266485","1.38801048",0.893854036,"0.048269993","1.132065552","0.050756173","0.798179662","0.066656999","1.281640083","0.096586068",0.511893916,"0.031722699","1.974973136","0.116528029",0.030161886,"0.020253682","57.3213181","35.81297178",0.35795446,"0.070052786","3.169182527","0.759436142","36.90679545","-64.67943723","15.30927908","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R005","ROIrhlgnROIparc203",83,"1.125249942","0.039955605","0.895409123","0.030494338",0.221503244,"0.054943519","5.542446743","1.569400836",0.912954146,"0.062710485","1.11351379","0.065026776","0.806806272","0.08465501","1.281392906","0.124692256",0.507504898,"0.031214068","1.99107906","0.118380688",0.038923892,"0.025685879","64.56463252","30.19778726",0.323206676,"0.073138755","3.627236535","1.079685298","37.44405559","-64.98932454","15.43866935","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R005","ROIrhlgnROIparc203",84,"1.160169952","0.042045038","0.868125936","0.028361317",0.242187716,"0.066683742","5.406807942","1.833068506",0.924465454,"0.082613986","1.109815197","0.086866284","0.80661324","0.109821659","1.31270301","0.171056989",0.50652272,"0.031960111","1.998867406","0.127186186",0.047756162,"0.033372147","54.43257986","20.76360358",0.291565896,"0.077779152","4.386002212","1.528312083","37.99028868","-65.28382949","15.56919443","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R005","ROIrhlgnROIparc203",85,"1.190664671","0.050978072","0.847334608","0.031546907",0.272081055,"0.080734674","5.447277759","2.186893498",0.926991569,"0.106214708","1.123367511","0.111817903","0.795155052","0.139051512","1.382940638","0.22254569",0.508312197,"0.035616492","2.004558325","0.147308009",0.054767902,"0.041959349","34.73335353","14.70620418",0.268769836,"0.086629034","5.400458062","1.924452758","38.54018669","-65.56981028","15.70233145","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",15,"1.222429434","0.038734008","0.822608601","0.028537506",0.44407048,"0.042938554","2.405284123","0.707249635",0.791788451,"0.020850062","1.2685263","0.031146576","0.576467961","0.037613595","1.756634438","0.086473348",0.59297417,"0.016921182","1.694758617","0.063686914",0.019824761,"0.008533938","12.27017382","4.247786222",0.150279147,"0.037084117","7.387769691","0.91231787","46.23309667","-61.23073277","12.58087103","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",16,"1.221771878","0.038992707","0.823961494","0.029342396",0.418821537,"0.042593909","2.591703221","0.746770582",0.81141919,"0.013714857","1.237245328","0.019590267","0.606242832","0.033021537","1.673089653","0.071497302",0.586010574,"0.015780516","1.715901593","0.0582537",0.027746585,"0.007639485","15.65420713","3.600008067",0.16759462,"0.038877935","6.655806222","0.772821312","45.4845559","-61.34064283","12.77622238","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",17,"1.214406575","0.042164538","0.829814714","0.032732716",0.394243452,"0.04193326","2.756656787","0.728160135",0.826891552,"0.008412347","1.212732707","0.012358107","0.633134007","0.029296604","1.599846912","0.062316636",0.585131853,"0.014571836","1.716127748","0.052901253",0.036165391,"0.007855052","19.62324161","3.428780371",0.184673042,"0.040818652","6.040706828","0.726946291","44.74119749","-61.47588087","12.95470193","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",18,"1.184372105","0.043768206","0.851038235","0.034837473",0.357504241,"0.040015746","3.049169084","0.63306336",0.839050856,"0.009943901","1.194516073","0.014707913","0.666390193","0.028870944","1.521679361","0.06079994",0.589169592,"0.013394013","1.702616411","0.046465256",0.046909405,"0.010920248","20.21548634","2.990185624",0.214116146,"0.040776788","5.275829776","0.699124427","44.01122565","-61.63969361","13.1333848","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",19,"1.14039024","0.038408021","0.882333927","0.032544876",0.310984761,"0.033771353","3.478555087","0.494689731",0.852667816,"0.015298116","1.17569431","0.021691656","0.708806569","0.029780822","1.43209305","0.060116814",0.595435207,"0.012243774","1.684401123","0.04019596",0.061095994,"0.015310958","17.20081714","2.733916311",0.255921392,"0.037790643","4.369779745","0.584156891","43.29808667","-61.80184957","13.33407487","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",20,"1.107219965","0.03005994","0.90644146","0.028014131",0.270309537,"0.021796767","3.893158548","0.318981286",0.869835019,"0.018074399","1.152620083","0.025204684","0.751142515","0.024381286","1.346953395","0.046175553",0.604722865,"0.009451213","1.657417456","0.029591536",0.078640026,"0.015321939","13.81239189","2.77147664",0.293962608,"0.028077012","3.638194782","0.343182267","42.60712212","-61.94090492","13.55525659","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",21,"1.105335822","0.030105923","0.907506042","0.027851639",0.248442209,"0.011345968","4.131583836","0.17149225",0.887657979,"0.02067393","1.129103266","0.028383983","0.778819032","0.020916373","1.29271512","0.038073446",0.613612291,"0.007486482","1.633336543","0.021706315",0.095595304,"0.015185702","11.51354487","2.198256126",0.307122218,"0.02192118","3.381482342","0.207262492","41.95364802","-62.04568261","13.8326022","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",22,"1.131048568","0.032673124","0.886959141","0.028470662",0.247920286,"0.009867405","4.095964549","0.15975807",0.902341781,"0.018694762","1.109878773","0.02560015","0.787988377","0.016758306","1.273122722","0.029477133",0.619559179,"0.008040607","1.617973415","0.022613891",0.109181165,"0.012655967","10.044","1.533443487",0.293986141,"0.020677626","3.501224991","0.217938617","41.34578705","-62.09367893","14.18734184","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",23,"1.167349785","0.025823878","0.85828597","0.021924184",0.265483199,"0.015509243","3.826392412","0.217276212",0.907327704,"0.018017267","1.103122771","0.023986273","0.77731667","0.021824251","1.289737341","0.037899768",0.620411608,"0.01190285","1.615427018","0.032053167",0.113682648,"0.014752236","9.98372212","2.521313109",0.265732509,"0.018322918","3.847928159","0.239026388","40.77440021","-62.05976988","14.5910259","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",24,"1.189074244","0.014331079","0.842054484","0.012150818",0.288137897,"0.012184199","3.522611065","0.155580985",0.899151143,"0.014632516","1.112948304","0.019226378","0.7541896","0.018463117","1.328889144","0.033362774",0.6078988,"0.01302929","1.64879102","0.035711921",0.100330423,"0.014596768","12.14166484","5.053501166",0.24251741,"0.010196823","4.1903373","0.169493775","40.22944782","-61.91368063","15.00847104","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",25,"1.19257908","0.012637728","0.839750675","0.009552331",0.300076896,"0.011854472","3.369778692","0.125921496",0.890956228,"0.009095296","1.122904958","0.011927842","0.740144798","0.013752714","1.35286836","0.02685495",0.590486383,"0.011469626","1.697084689","0.03245432",0.082529969,"0.010352025","15.48693296","6.287691947",0.234429855,"0.010358722","4.329216525","0.23893971","39.72109182","-61.64021964","15.41759109","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",26,"1.178634217","0.021853044","0.850314013","0.015900513",0.298150944,"0.016108625","3.390930539","0.165160746",0.887991989,"0.006612906","1.126577328","0.008356055","0.742670866","0.017322442","1.348520477","0.032493939",0.575846283,"0.011559938","1.739531268","0.0343613",0.069400062,"0.006748248","19.73593374","7.171606049",0.243578929,"0.020062457","4.211617702","0.417666596","39.27894693","-61.2321173","15.81584494","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",27,"1.160791468","0.028392672","0.863983089","0.020240886",0.287127504,"0.019949826","3.536201785","0.202764306",0.896661128,"0.012481266","1.116082214","0.014731158","0.764595972","0.024456998","1.311996221","0.043142943",0.566686917,"0.013323227","1.767909935","0.041382301",0.068501218,"0.007024486","18.38810304","5.254299541",0.264585645,"0.024779121","3.943180739","0.582816459","38.89792372","-60.71246378","16.1848256","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",28,"1.160318824","0.036105907","0.86449392","0.025137648",0.276339099,"0.023096791","3.690076309","0.223746169",0.916978688,"0.017972211","1.092188505","0.020720763","0.795308653","0.027613494","1.262666789","0.048060192",0.556437113,"0.015554781","1.801681318","0.050070271",0.075535193,"0.007335903","14.65424402","2.290245814",0.277118521,"0.027591139","3.780544043","0.791120943","38.55665187","-60.12764479","16.52325316","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",29,"1.186146523","0.040688823","0.845578751","0.027976916",0.275879022,"0.023829633","3.69631804","0.241953186",0.940010453,"0.01725934","1.065720664","0.019697472","0.816942444","0.024719843","1.228949311","0.042901979",0.54501692,"0.015777737","1.839807555","0.051930305",0.083170525,"0.006485464","13.26790962","1.807096021",0.267426262,"0.029277252","3.887763919","0.82405302","38.26749179","-59.50238459","16.846203","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",30,"1.222795397","0.036656932","0.819883012","0.02449792",0.287904688,"0.023769263","3.548920377","0.260183692",0.95032086,"0.013512403","1.054127079","0.014979722","0.81408359","0.023826043","1.234070709","0.039628425",0.535922631,"0.014602522","1.871273261","0.049384301",0.081404983,"0.008373831","14.63085166","2.690557587",0.2444824,"0.027288116","4.233832686","0.709856085","38.02480537","-58.84233555","17.1489958","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",31,"1.254273583","0.025491546","0.798577506","0.01620879",0.303669052,"0.020196081","3.363409793","0.213871353",0.950536678,"0.014532742","1.054121666","0.015931183","0.798668191","0.024190791","1.259137296","0.039239649",0.527454415,"0.014206646","1.902107385","0.048981119",0.072683249,"0.01030952","17.59483051","3.13273745",0.221438959,"0.019017882","4.633520277","0.503634874","37.81346512","-58.15717175","17.42764829","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",32,"1.27210454","0.016623005","0.786826994","0.010021458",0.315907116,"0.017095675","3.227327735","0.17324452",0.946087366,"0.014265218","1.05919357","0.015644205","0.783078729","0.022113315","1.284516949","0.036217326",0.520664663,"0.012448926","1.927695501","0.043166954",0.063232247,"0.008934663","20.37858223","2.589038576",0.206135427,"0.012685631","4.941261138","0.364166606","37.61512274","-57.44788501","17.66317867","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",33,"1.265707197","0.017018362","0.790864166","0.01034363",0.315669145,"0.018064554","3.234686551","0.183972707",0.939324469,"0.015094728","1.066867206","0.016989309","0.776133069","0.02292467","1.296209841","0.038414511",0.517330544,"0.009571348","1.940609166","0.03360887",0.056526544,"0.007560439","23.65074044","8.932369459",0.206034984,"0.012452976","4.953151826","0.384572055","37.43993779","-56.71198594","17.83982169","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",34,"1.250071715","0.023010846","0.800907548","0.014206689",0.307188737,"0.019294708","3.330070901","0.208975953",0.935498168,"0.015297526","1.071233206","0.017562808","0.778211376","0.023241068","1.292862557","0.038943451",0.5130938,"0.008926913","1.95713335","0.032695315",0.051369918,"0.006451391","25.1875134","14.01051926",0.213635987,"0.015596867","4.805826609","0.542438811","37.28613201","-55.95972884","17.95728661","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",35,"1.233850771","0.024310119","0.811661516","0.015230531",0.291478361,"0.020512365","3.51911184","0.244303102",0.941066919,"0.017064743","1.065424851","0.019057518","0.794674988","0.027641943","1.267460916","0.043743542",0.506194734,"0.009225533","1.98554882","0.035992881",0.050411864,"0.00657388","24.22429923","14.12917669",0.228257989,"0.02035884","4.54483681","0.785922481","37.14640969","-55.1988423","18.02483902","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",36,"1.22256995","0.025606957","0.819701262","0.016188205",0.270960141,"0.021429794","3.791836736","0.277546632",0.958024499,"0.019582036","1.047480997","0.021289784","0.825751776","0.032303405","1.221275965","0.048731778",0.496293198,"0.009190876","2.028224351","0.037587387",0.054590779,"0.008253364","21.09366812","10.96558423",0.248356867,"0.025620232","4.231065266","1.037699919","37.02866785","-54.43098851","18.05163785","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",37,"1.211279769","0.030812913","0.827801633","0.019671307",0.253061447,"0.021339847","4.056369123","0.284937945",0.973451842,"0.016514521","1.031188576","0.017926096","0.854537883","0.030166186","1.179850123","0.044564747",0.487968209,"0.009524862","2.066052481","0.039031953",0.058565908,"0.006740303","19.22409909","8.835705699",0.269509321,"0.030984742","3.938717882","1.238540392","36.96289002","-53.65551718","18.03503097","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",38,"1.199067477","0.035499606","0.836051646","0.022510795",0.243011537,"0.020956329","4.229553169","0.284997284",0.979504632,"0.012705792","1.024311218","0.014066925","0.869723216","0.024495151","1.158564879","0.036010037",0.484978314,"0.010719916","2.081408427","0.042026811",0.060263346,"0.003768455","18.37578509","3.811528403",0.286604489,"0.033032611","3.728329732","1.281672911","36.94843352","-52.87773534","17.9600429","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",39,"1.18831016","0.038408242","0.84305622","0.024307425",0.237786858,"0.022506411","4.337809572","0.320805997",0.980975421,"0.012853733","1.022198736","0.014156707","0.877308058","0.022254334","1.148392024","0.033007865",0.484294342,"0.011862856","2.086981604","0.046786031",0.060798116,"0.005039937","17.93595066","2.499900502",0.299210546,"0.034196279","3.573835959","1.224320759","36.96214957","-52.10346563","17.82503738","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",40,"1.191822034","0.0352194","0.84057576","0.021816673",0.241088546,"0.024038552","4.321865818","0.356504148",0.980002977,"0.011878415","1.023046881","0.01308203","0.874093454","0.022066439","1.153951668","0.032399832",0.484644811,"0.012061703","2.088379391","0.048525901",0.060656804,"0.005545973","17.82914784","1.599561066",0.296700272,"0.032106045","3.67264508","1.106822315","36.99653646","-51.33570761","17.64422264","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",41,"1.223968225","0.033540276","0.819701025","0.020707671",0.25677032,"0.030030688","4.134144407","0.437774349",0.978525818,"0.011434851","1.024583598","0.012566097","0.855804628","0.027825716","1.18109128","0.041619638",0.48539695,"0.01347784","2.087636362","0.053838745",0.05956587,"0.008663391","17.16532105","1.689218975",0.267571273,"0.035807849","4.370610669","1.317084598","37.07052713","-50.57433179","17.43194256","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",42,"1.264291117","0.046181206","0.794077243","0.029275389",0.280197664,"0.039585109","3.845778129","0.555721924",0.975202878,"0.012084161","1.027854337","0.013372111","0.830658789","0.037354778","1.218824179","0.057327835",0.485322037,"0.015469154","2.088474547","0.062137362",0.055960606,"0.011765003","15.96476874","3.140655998",0.230739985,"0.051405163","5.380598039","2.076310258","37.17801566","-49.82472771","17.18534329","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",43,"1.310469787","0.058208069","0.766311549","0.036112794",0.317525254,"0.05036606","3.417731015","0.654303247",0.965960324,"0.015350905","1.037725877","0.017156941","0.793705622","0.046128337","1.277547398","0.07410965",0.487249482,"0.016509819","2.083967556","0.066994429",0.049084237,"0.015079285","12.87204965","4.542126639",0.185084047,"0.061887032","7.35240307","2.83757224","37.32817941","-49.09598521","16.90710075","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",44,"1.354991695","0.060442074","0.741063564","0.036069852",0.362620271,"0.056549625","2.964742253","0.64839126",0.952001676,"0.018613593","1.05319426","0.02107846","0.750506674","0.051523233","1.351589021","0.08822919",0.490196304,"0.017590899","2.076028114","0.070075723",0.040705945,"0.016325939","9.018015907","4.612014164",0.143116315,"0.059559604","9.707396549","3.001884377","37.51496827","-48.39644643","16.59180902","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",45,"1.389719728","0.061596568","0.722250345","0.035568788",0.397845465,"0.059179547","2.661182423","0.58983858",0.941739877,"0.019294343","1.064662271","0.022172336","0.717749949","0.05268541","1.411671075","0.09602865",0.490150423,"0.020027472","2.075531776","0.079353099",0.034885646,"0.018153468","6.866784824","4.431174555",0.119151411,"0.053178383","11.26639868","2.988463331","37.70748098","-47.72224065","16.23302317","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",46,"1.408961746","0.05164828","0.711796047","0.02943784",0.414793355,"0.048991718","2.506660711","0.441691718",0.938609141,"0.017877066","1.067861905","0.020737555","0.703432843","0.043271089","1.436876651","0.082326889",0.489910749,"0.020046251","2.069394452","0.079935912",0.034043595,"0.01973474","12.3579821","7.165147857",0.113400398,"0.037733057","11.3609626","2.348010988","37.90586632","-47.06081089","15.85732673","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",47,"1.412420953","0.035179427","0.709277412","0.019961558",0.41384261,"0.03600867","2.478448972","0.286500054",0.941718262,"0.016288051","1.063890447","0.01896309","0.706366928","0.033123289","1.428184088","0.067405429",0.485466587,"0.017035519","2.080130412","0.066035965",0.032528265,"0.018246968","25.16748135","12.65238426",0.117991765,"0.022781485","10.36589845","1.722611507","38.11457764","-46.40281276","15.48219728","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",48,"1.412905034","0.019557177","0.708349315","0.010807252",0.40515994,"0.025983446","2.508331964","0.171694427",0.949970522,"0.016265216","1.054458777","0.018779534","0.71850329","0.027568731","1.403092748","0.05906822",0.480116344,"0.01547228","2.09989442","0.057815088",0.031566137,"0.015699889","38.43895924","14.43899583",0.125189454,"0.014553297","9.274859815","1.599270547","38.31674295","-45.75340452","15.08885213","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",49,"1.420735492","0.010467784","0.704394648","0.005576811",0.403119392,"0.021170428","2.532561469","0.123914197",0.957099409,"0.016132557","1.047687405","0.018367254","0.725281398","0.025336642","1.396920338","0.055499491",0.481653613,"0.016165356","2.09762718","0.063094449",0.034668891,"0.011614364","34.89365052","11.99941551",0.125472706,"0.013218437","9.716051563","1.78830579","38.52904109","-45.10658365","14.69439727","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",50,"1.422576997","0.012214981","0.703820344","0.006181738",0.402151435,"0.021412737","2.561038299","0.121905066",0.958603465,"0.016740726","1.046647116","0.018780586","0.72661673","0.025922419","1.399148251","0.05730305",0.483972703,"0.016897969","2.092076461","0.067636096",0.036532282,"0.007889381","26.23184937","8.769709902",0.123334474,"0.013861385","10.68013394","2.120390223","38.74407557","-44.45046816","14.31820192","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",51,"1.416488007","0.018376887","0.707250324","0.009283128",0.398751263,"0.023057617","2.598395789","0.140350521",0.95662024,"0.019784684","1.048665401","0.021569434","0.726686384","0.028758514","1.399049643","0.061154291",0.47987949,"0.018393423","2.110329815","0.07570996",0.030998642,"0.013245102","23.1502393","11.01606315",0.120830888,"0.016497282","11.56831014","2.607941817","38.91753468","-43.78029612","13.94386979","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",52,"1.413631544","0.016835389","0.708824186","0.008508036",0.397167892,"0.024194908","2.613592886","0.164987673",0.955534893,"0.021494234","1.049856733","0.02305808","0.726486593","0.031535454","1.398634427","0.063227405",0.473954558,"0.016443132","2.135079151","0.071654761",0.024196532,"0.014577935","19.75400473","8.299719747",0.114505165,"0.018459814","12.42297067","2.69395254","39.0641084","-43.10582472","13.5669438","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",53,"1.41262341","0.017509129","0.709113189","0.009031322",0.393970365,"0.025710311","2.624255562","0.208387827",0.957320027,"0.020811263","1.047657182","0.022134326","0.729668367","0.03236348","1.389462798","0.061101698",0.466542389,"0.015214253","2.167524608","0.070197226",0.018093415,"0.013847044","14.42999687","7.07246549",0.105861146,"0.023568893","13.12175387","2.877643734","39.18910257","-42.42960719","13.18874482","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",54,"1.413853493","0.015918811","0.708078018","0.008400373",0.386725177,"0.025670716","2.65305987","0.254461012",0.964458775,"0.021888226","1.039753522","0.022982482","0.739761453","0.033928587","1.366604276","0.058857752",0.45808949,"0.014216187","2.20488891","0.068927392",0.014569996,"0.013868487","9.613813957","6.544494026",0.095639262,"0.027174912","13.78493195","2.883034299","39.29204419","-41.75240868","12.80307231","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",55,"1.420667592","0.020976796","0.704550313","0.010844533",0.376187833,"0.02531071","2.713319924","0.307004905",0.978360815,"0.021530343","1.024651919","0.021862614","0.757207447","0.033561425","1.331641876","0.053167106",0.454854182,"0.013955524","2.218170689","0.071153617",0.020998068,"0.01411364","10.36049312","5.254001729",0.09158462,"0.026600496","13.87064366","2.34282787","39.36660265","-41.08029054","12.39738368","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",56,"1.422020752","0.021698966","0.70389997","0.011192242",0.365320701,"0.026268084","2.789174441","0.352792678",0.988730248,"0.020577192","1.013085891","0.020498814","0.772085001","0.033921746","1.302508541","0.050997665",0.455056894,"0.014015459","2.215778594","0.07270152",0.030967257,"0.014958179","11.10877741","3.590224488",0.099473126,"0.027422202","13.12734656","1.964111732","39.42181336","-40.41174959","11.97971155","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",57,"1.415535141","0.021768894","0.70720549","0.01131344",0.355013313,"0.028336811","2.874169223","0.387122506",0.993411082,"0.020438337","1.007660222","0.020112089","0.78234905","0.035678346","1.283354207","0.051933084",0.455317603,"0.013889998","2.213086241","0.072350862",0.039670003,"0.015651191","9.691896261","3.530226874",0.11720987,"0.031981512","11.64835492","2.175921948","39.444197","-39.74484253","11.563003","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",58,"1.41133011","0.020618396","0.70963092","0.010793892",0.349115288,"0.028561675","2.938147972","0.374127378",0.995989355,"0.019703114","1.004880438","0.018557672","0.788318964","0.035859177","1.273623815","0.050091936",0.455115025,"0.014313495","2.212496333","0.074176209",0.044232001,"0.01494166","10.83729632","4.257630591",0.133632164,"0.033027036","10.16998474","2.269669775","39.42063944","-39.08717567","11.13295972","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R007","ROIrhlgnROIparc203",59,"1.416233135","0.026117927","0.707753545","0.013159292",0.346864082,"0.03024825","2.978605493","0.376612743",1.001748478,"0.021977966","0.999316162","0.020052243","0.794506127","0.038170134","1.264679822","0.052039391",0.456143097,"0.01405048","2.205643662","0.073633367",0.049079488,"0.014835742","14.38717033","4.600946533",0.143576763,"0.03231585","8.994082511","1.983868688","39.34711215","-38.43415451","10.69749501","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
