"subjectID","structureID","nodeID","ad","ad_sd","ad_inverse_mean","ad_inverse_sd","fa","fa_sd","fa_inverse_mean","fa_inverse_sd","md","md_sd","md_inverse_mean","md_inverse_sd","rd","rd_sd","rd_inverse_mean","rd_inverse_sd","ndi","ndi_sd","ndi_inverse_mean","ndi_inverse_sd","isovf","isovf_sd","isovf_inverse_mean","isovf_inverse_sd","odi","odi_sd","odi_inverse_mean","odi_inverse_sd","x_coords","y_coords","z_coords","Timepoint","tags","datatype_tags"
"R008","ROIrhlgnROIparc203",63,1.238371931,"0.026277399","0.809028088","0.017449366",0.264310758,"0.034457816","4.030653401","0.559898071",0.952192896,"0.036733436","1.054859945","0.042626692",0.809103387,"0.049565694","1.251652604","0.084049473",0.482599031,"0.022852812","2.08972651","0.095933965",0.036038995,"0.022100658","29.29169421","21.87313253",0.179146401,"0.040944755","8.708132829","2.091358815","30.30198775","-47.91906208","23.27450169","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R008","ROIrhlgnROIparc203",64,1.250646488,"0.023914101","0.801168095","0.01522102",0.267933524,"0.033454445","3.97025229","0.554660383",0.957356714,"0.043848887","1.049684028","0.049570136",0.810711823,"0.056580817","1.249782339","0.091840578",0.484195548,"0.023706287","2.083251649","0.09672992",0.038424238,"0.02376256","23.0025886","8.182001801",0.160536869,"0.039431276","10.04565529","2.236618831","30.35912312","-48.58346452","23.38945664","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R008","ROIrhlgnROIparc203",65,1.266206784,"0.031675551","0.79176264","0.019196817",0.272945972,"0.03059601","3.871747049","0.527884185",0.963449858,"0.049438833","1.043404276","0.054308432",0.812071394,"0.060053174","1.246814122","0.094087201",0.487088794,"0.02546743","2.071948027","0.099935448",0.041471012,"0.024975407","24.13734969","6.970883449",0.142323596,"0.044457848","11.20828122","2.744500631","30.4360928","-49.24490484","23.43793933","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R008","ROIrhlgnROIparc203",66,1.278696744,"0.042614779","0.784467354","0.025427618",0.276650155,"0.027368099","3.786089808","0.485117527",0.968445511,"0.05474182","1.038389154","0.058825189",0.813319904,"0.062502295","1.243851257","0.095332599",0.49046602,"0.027307581","2.059044621","0.105315045",0.044316532,"0.024929692","27.32462076","10.36350219",0.129152464,"0.049054798","12.03448026","3.208361611","30.53591506","-49.89461433","23.42425081","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R008","ROIrhlgnROIparc203",67,1.277409599,"0.053045268","0.786078156","0.032043832",0.28000408,"0.023336438","3.709998707","0.421013882",0.963589369,"0.058895001","1.044533018","0.063596824",0.806679279,"0.06328638","1.254038472","0.096593017",0.500811045,"0.029102729","2.02115588","0.110967214",0.048791255,"0.022590769","27.55578488","10.03312094",0.137136716,"0.041632817","11.39147167","3.022102513","30.66189331","-50.53972181","23.35934893","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R008","ROIrhlgnROIparc203",68,1.266903346,"0.062321028","0.793101354","0.038371031",0.282412398,"0.018945006","3.656826439","0.375660893",0.952373684,"0.057499011","1.057141434","0.063903135",0.795108877,"0.05718653","1.271435663","0.090605495",0.516419392,"0.03013452","1.963899221","0.111335704",0.055110336,"0.018912977","27.16927087","9.448353109",0.154872938,"0.041970485","9.866502414","3.150460055","30.81810421","-51.17296155","23.24051073","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R008","ROIrhlgnROIparc203",69,1.252661992,"0.066650921","0.802483679","0.041499124",0.278288128,"0.019356144","3.741932288","0.477018058",0.944734653,"0.0539473","1.065894501","0.061033996",0.790770992,"0.050819058","1.278481628","0.082510274",0.531453049,"0.028621554","1.908414403","0.099629139",0.065195981,"0.017400714","26.06685292","9.883232207",0.182789814,"0.048684381","7.753881539","3.027865911","31.01317957","-51.78847292","23.08945052","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R008","ROIrhlgnROIparc203",70,1.243296944,"0.065246334","0.808426669","0.041380248",0.27154589,"0.028103176","3.907686827","0.704187547",0.943799176,"0.051612954","1.066633786","0.058918383",0.794050279,"0.05188211","1.273405626","0.082690575",0.542172829,"0.0249035","1.866014817","0.082162842",0.076493892,"0.018993583","24.47784961","10.16022435",0.206915447,"0.051721801","6.160211746","2.540473883","31.23721706","-52.39771059","22.93358919","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R008","ROIrhlgnROIparc203",71,1.228241642,"0.05655571","0.81847089","0.036914115",0.262117557,"0.035319089","4.162333188","0.941601752",0.941638307,"0.043202589","1.068364432","0.04988588",0.798336621,"0.049170025","1.266338038","0.076476128",0.549386381,"0.022095602","1.836318906","0.070478794",0.083802959,"0.021356431","21.26502016","8.566933799",0.233227791,"0.048685774","4.992198972","1.590001224","31.48728275","-52.99857394","22.77339851","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R008","ROIrhlgnROIparc203",72,1.204686968,"0.041181275","0.83437486","0.028597378",0.250440201,"0.041837741","4.48993021","1.173240069",0.935636255,"0.034045192","1.074362994","0.039715293",0.801110883,"0.049104705","1.261871449","0.074431062",0.553685148,"0.021781946","1.818416346","0.067721548",0.085321392,"0.021243755","18.76772677","6.53608465",0.259288948,"0.050970796","4.298300097","0.955375091","31.75939963","-53.59095319","22.60394149","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R008","ROIrhlgnROIparc203",73,1.173880212,"0.035218746","0.856227662","0.026437738",0.241053041,"0.045497853","4.716092469","1.169038172",0.922478826,"0.031522795","1.08890809","0.037814637",0.796778126,"0.050624578","1.267975643","0.078115982",0.558796417,"0.022826282","1.800317658","0.070771769",0.08161703,"0.021338598","17.22007711","5.304456031",0.281844469,"0.053346003","3.895008443","0.670600324","32.0408197","-54.17577722","22.42267683","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R008","ROIrhlgnROIparc203",74,1.142711973,"0.034524061","0.881053394","0.027464979",0.235075607,"0.0390617","4.724111108","0.895575703",0.907275669,"0.025600437","1.107216784","0.031930665",0.789557501,"0.041231398","1.277877572","0.065080487",0.563350462,"0.019843703","1.784121239","0.06034536",0.074955414,"0.017254989","16.21045255","3.954054033",0.300228509,"0.047842955","3.644209293","0.571030695","32.31995657","-54.75700442","22.2107385","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R008","ROIrhlgnROIparc203",75,1.118214001,"0.039939043","0.90226858","0.032970031",0.23685228,"0.030379875","4.559431327","0.662313836",0.891296402,"0.024200726","1.126842762","0.031279873",0.77783757,"0.031976257","1.293956246","0.052151937",0.566890633,"0.014866925","1.771371754","0.045509174",0.06560777,"0.01632366","16.46075311","3.657561078",0.311016736,"0.043536068","3.515496867","0.494431687","32.59612804","-55.32982021","21.96513091","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R008","ROIrhlgnROIparc203",76,1.100270468,"0.048527268","0.91825223","0.040714954",0.239730712,"0.024773257","4.411572619","0.516041268",0.880203966,"0.023328708","1.139977866","0.03124428",0.770170668,"0.022689687","1.302963735","0.039023651",0.569924837,"0.011154485","1.759159513","0.034753634",0.059744804,"0.015489315","18.12773714","4.897256944",0.321394563,"0.044599882","3.403158304","0.470586022","32.88535584","-55.8778019","21.68931156","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R008","ROIrhlgnROIparc203",77,1.092859902,"0.052896304","0.924114871","0.044519824",0.245653647,"0.021375713","4.22210641","0.422940853",0.875264264,"0.026135807","1.145815536","0.036008674",0.766466398,"0.021014217","1.307374322","0.038456732",0.572059657,"0.01258143","1.751360765","0.038888688",0.058542217,"0.017021085","20.70808029","7.861039721",0.321240052,"0.041518653","3.349539615","0.43910392","33.18700918","-56.4116408","21.39886676","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R008","ROIrhlgnROIparc203",78,1.094059697,"0.056589099","0.922804737","0.04755624",0.254198104,"0.015760931","4.026105387","0.285276568",0.874068868,"0.030058838","1.147703125","0.042105006",0.764073418,"0.021323474","1.31168633","0.04066132",0.57005712,"0.013829453","1.758228919","0.042797129",0.056777907,"0.020586416","22.6229631","9.63344664",0.314303231,"0.032431611","3.377812386","0.384325289","33.48887274","-56.94165399","21.09518433","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R008","ROIrhlgnROIparc203",79,1.092841297,"0.059122772","0.923447359","0.05006439",0.260324079,"0.013214878","3.914448988","0.2422392",0.871369456,"0.032368363","1.151534123","0.046231582",0.760633514,"0.022779304","1.318307024","0.04520602",0.563362324,"0.013325307","1.780237054","0.044624897",0.050318785,"0.022146385","24.17908237","9.500375495",0.310705141,"0.030296983","3.390596099","0.369017143","33.79352633","-57.46562915","20.77347363","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R008","ROIrhlgnROIparc203",80,1.088528595,"0.054290634","0.92626412","0.045908852",0.261831563,"0.014244936","3.941409292","0.375474884",0.867484934,"0.026599846","1.156385111","0.038281422",0.756963093,"0.018369577","1.325203427","0.036482",0.556454028,"0.015888243","1.805300827","0.061072004",0.043149262,"0.021172722","24.15091785","8.790455856",0.311276008,"0.032445944","3.381046499","0.377968361","34.10193316","-57.97195307","20.4282909","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R008","ROIrhlgnROIparc203",81,1.076462707,"0.050393114","0.935091227","0.042274757",0.262378167,"0.020524639","3.973896424","0.562507849",0.858953176,"0.018747986","1.167178468","0.026481299",0.75019841,"0.01184879","1.336939401","0.02174414",0.550762455,"0.020091872","1.825560781","0.079772531",0.033647895,"0.01887785","27.60621596","10.63281052",0.312843894,"0.037162588","3.347362722","0.413193567","34.41380639","-58.45966742","20.06384595","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R008","ROIrhlgnROIparc203",82,1.065193136,"0.044956885","0.94340256","0.038088694",0.258072205,"0.025493715","4.073688808","0.667360238",0.852473449,"0.0165097","1.17533608","0.022432612",0.746113608,"0.011886892","1.343647311","0.020735614",0.542974084,"0.023273101","1.851987456","0.090571487",0.025455566,"0.017045456","33.82763756","14.61578089",0.314747147,"0.037987652","3.30389346","0.389270316","34.73458862","-58.95162667","19.71146382","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R008","ROIrhlgnROIparc203",83,1.0616191,"0.037629648","0.945208132","0.032753303",0.254099061,"0.02783743","4.150829112","0.683173801",0.849983031,"0.017631773","1.17809132","0.023286097",0.744165002,"0.014793983","1.346723845","0.026225509",0.535049686,"0.023207649","1.877860888","0.088892765",0.019951264,"0.016035908","42.00365742","20.35156487",0.312736964,"0.034773095","3.305511431","0.319200138","35.0688875","-59.44489839","19.37455781","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R008","ROIrhlgnROIparc203",84,1.074394627,"0.03586791","0.933953969","0.030714912",0.257158287,"0.025377423","4.111462877","0.61025973",0.852281435,"0.020009245","1.174822873","0.026141677",0.741224849,"0.017278526","1.353034378","0.030934514",0.529098578,"0.020379475","1.896779971","0.079157097",0.018553572,"0.017774684","46.77509475","24.64215154",0.300867948,"0.031011139","3.457564984","0.29248254","35.41067039","-59.93622737","19.04158454","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R008","ROIrhlgnROIparc203",85,1.107965057,"0.03680459","0.9073954","0.030147702",0.276119719,"0.024741812","3.861952096","0.520913171",0.854983277,"0.020776023","1.171338329","0.027150316",0.728492408,"0.019799989","1.378754751","0.036144883",0.527911154,"0.018283258","1.899348503","0.070699547",0.019849646,"0.018299846","40.91410634","22.56030346",0.274224083,"0.028712958","3.931032272","0.384532831","35.7680609","-60.42894279","18.73200533","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",60,1.655908438,"0.109261992","0.612827182","0.043915048",0.241353031,"0.028011427","4.436593479","0.524597785",1.34270649,"0.104369192","0.765978176","0.063974025",1.186105567,"0.105206604","0.881510284","0.08443961",0.334225098,"0.041949291","3.427424592","0.450637777",0.147929174,"0.032697631","7.721994914","1.961567401",0.136297265,"0.033697545","9.210516261","2.363960917","40.82812068","-48.2564496","4.507416219","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",61,1.612122035,"0.115210489","0.630097213","0.047956358",0.240409476,"0.025981244","4.392899722","0.449229622",1.313092449,"0.102809423","0.782210427","0.066377811",1.1635777,"0.099518963","0.895053561","0.085427117",0.346971424,"0.042130822","3.324792403","0.42996565",0.140376177,"0.032997686","8.37670118","2.653243222",0.157815172,"0.035610712","7.768925636","2.047567162","40.80006183","-48.86993524","4.505790053","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",62,1.567665693,"0.115506117","0.648369578","0.04923",0.241909375,"0.023031481","4.329113558","0.378504074",1.279195551,"0.098055349","0.802740589","0.065668505",1.134960514,"0.091578526","0.916277465","0.082447687",0.359621109,"0.041408871","3.231377087","0.400499486",0.130065112,"0.033845359","9.726014936","4.165376759",0.176910389,"0.033751461","6.636218403","1.682404747","40.78448923","-49.48252342","4.504539932","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",63,1.532897215,"0.10610869","0.663695874","0.046751891",0.245030813,"0.021328569","4.251852792","0.348955026",1.247632005,"0.09115789","0.823474133","0.063068596",1.104999411,"0.085253081","0.94052173","0.078916971",0.370355293,"0.03856884","3.139725198","0.36005525",0.119880936,"0.035508406","11.80312055","6.133073032",0.186909709,"0.025516429","6.03918206","1.162781741","40.78535336","-50.09355088","4.500788778","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",64,1.508852543,"0.094549643","0.674966954","0.043413183",0.248585429,"0.021373794","4.171996718","0.353101279",1.221535677,"0.085459769","0.841281635","0.061314251",1.077877228,"0.08209703","0.962851758","0.077980219",0.379216694,"0.036593013","3.04539747","0.331023693",0.111794528,"0.037470993","14.02191402","8.174491935",0.190002599,"0.016790063","5.804399994","0.741133163","40.79522404","-50.70351827","4.48799554","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",65,1.494633098,"0.084028442","0.682342456","0.040592646",0.252386244,"0.023549782","4.102552531","0.37546563",1.202372481,"0.08160678","0.855117867","0.061319938",1.056242137,"0.081638127","0.981779289","0.080998541",0.389439041,"0.034780639","2.937436578","0.30248979",0.110011886,"0.039223297","15.23903789","8.958173123",0.191287328,"0.01169864","5.709392571","0.550474011","40.81566314","-51.31258929","4.47064457","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",66,1.488296743,"0.078575587","0.686406522","0.040064567",0.257444607,"0.027961787","4.030462539","0.414632697",1.188267966,"0.083148981","0.86609443","0.065405274",1.038253543,"0.086974795","0.999350956","0.090691089",0.403130283,"0.033070316","2.814062948","0.280594139",0.115572809,"0.043690327","15.15003276","9.194082218",0.193175496,"0.012113126","5.628658186","0.560452624","40.85833113","-51.9189691","4.449754349","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",67,1.481635203,"0.074532857","0.690337505","0.040054278",0.26464864,"0.03433568","3.936359518","0.473682254",1.172054784,"0.086613912","0.878717635","0.071016667",1.017264557,"0.094893342","1.021044397","0.103743921",0.420627262,"0.03189144","2.66184743","0.262987359",0.123977645,"0.048012152","14.21840689","8.845432676",0.19585753,"0.015311014","5.520084583","0.643336649","40.92594905","-52.52109156","4.4223129","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",68,1.468289338,"0.069608664","0.697261474","0.039052821",0.273988418,"0.040270565","3.815150662","0.523130784",1.148327019,"0.087536974","0.897446829","0.075068976",0.988345861,"0.099860032","1.052416141","0.115549346",0.439866473,"0.030851455","2.499166619","0.240627681",0.128876618,"0.050141766","13.16518297","8.120036815",0.197788687,"0.019845921","5.465623458","0.838749753","41.02066698","-53.11675679","4.39243774","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",69,1.440919041,"0.067128485","0.710627763","0.037488701",0.28511515,"0.045218645","3.682038894","0.565114734",1.111862025,"0.086103218","0.927272013","0.077010152",0.947333529,"0.100924947","1.099993258","0.124631691",0.459316286,"0.030756115","2.348065497","0.213216922",0.124344136,"0.047837952","12.33094374","6.910606526",0.19864301,"0.025029401","5.482303076","1.050421892","41.15288865","-53.70090003","4.357531505","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",70,1.400573693,"0.06517762","0.729549008","0.034626695",0.296321712,"0.049730833","3.563698508","0.606667227",1.065849881,"0.082464664","0.965746891","0.077668893",0.898487983,"0.099141236","1.159913591","0.13344232",0.480552812,"0.031004084","2.203358665","0.192392744",0.113684697,"0.043198281","11.51452328","5.004882056",0.200406444,"0.031008339","5.491970361","1.178413321","41.32783162","-54.26941385","4.311157647","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",71,1.349113674,"0.062476577","0.753803042","0.032659317",0.304459187,"0.054318192","3.493527534","0.658563839",1.016230592,"0.080992094","1.008139321","0.081875948",0.849789049,"0.099980461","1.222075097","0.147591373",0.504795423,"0.02971839","2.059060973","0.162734432",0.102246141,"0.041173974","10.95423845","3.317649749",0.20677218,"0.036811125","5.333740551","1.161672878","41.54636027","-54.81917833","4.258852755","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",72,1.292653021,"0.057241486","0.782213763","0.031665635",0.307117039,"0.056458356","3.489508813","0.69564236",0.969726185,"0.080095595","1.049996023","0.085802101",0.80826276,"0.100725804","1.277926133","0.157728536",0.528798537,"0.02527448","1.93288404","0.122719212",0.091801186,"0.042037613","10.79899299","2.988633941",0.217747949,"0.040372997","5.034272749","1.032257012","41.81160927","-55.34626549","4.202493787","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",73,1.242365433,"0.049517366","0.811173219","0.030471177",0.300152197,"0.053432678","3.589768499","0.687372482",0.937693056,"0.072059496","1.080212267","0.079403058",0.785356862,"0.092319566","1.307227069","0.146644315",0.545174046,"0.016251345","1.854543188","0.074430449",0.084172795,"0.042991922","10.79941556","3.184275364",0.234152963,"0.040873137","4.683110845","0.89008906","42.12555951","-55.84531036","4.138539446","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",74,1.199955527,"0.04184658","0.839106552","0.028667244",0.285078553,"0.046224055","3.785721961","0.644092923",0.919291739,"0.058946008","1.098494241","0.066473642",0.778959844,"0.076516005","1.311029656","0.120774147",0.551778867,"0.011723641","1.823583892","0.043120052",0.077598483,"0.043058372","10.32387029","3.374784604",0.25460949,"0.037046566","4.298355269","0.744599618","42.48611942","-56.31412431","4.070638792","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",75,1.16293218,"0.036010877","0.864716346","0.026791191",0.265699549,"0.038114334","4.045548935","0.590557573",0.908645018,"0.048175455","1.109312407","0.055606965",0.781501439,"0.061568521","1.301160768","0.096284904",0.550315568,"0.015714466","1.824233238","0.053292984",0.070257618,"0.042712888","10.20645405","7.411658908",0.27569224,"0.029986423","3.886827572","0.551383727","42.88905535","-56.75018828","4.0013378","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",76,1.134926105,"0.033973328","0.885047191","0.026198252",0.247118591,"0.030296909","4.286254299","0.531859546",0.904003558,"0.042642182","1.114441034","0.050030216",0.788542287,"0.051457539","1.285798697","0.079011201",0.541905728,"0.019119212","1.851967437","0.067169294",0.062014313,"0.042418371","12.5513428","16.48984555",0.293052188,"0.021657205","3.544874981","0.3572545","43.33201077","-57.15047124","3.936673144","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",77,1.118101849,"0.033065022","0.898136804","0.025209862",0.236631825,"0.022725532","4.405709424","0.447387974",0.899626253,"0.039128903","1.120278822","0.045651924",0.790388459,"0.04414091","1.281126233","0.066165788",0.531187269,"0.01890773","1.889581377","0.068708212",0.052783286,"0.039579541","23.03377073","33.17260777",0.299996794,"0.014771136","3.392911736","0.200513361","43.8101117","-57.51495668","3.889457318","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",78,1.11637344,"0.034776145","0.900257766","0.025683349",0.238049423,"0.016111965","4.331358117","0.339682644",0.89418343,"0.035095766","1.126986523","0.040426905",0.783088425,"0.036575169","1.29110778","0.054275362",0.522280681,"0.017495368","1.921159977","0.066345801",0.043938402,"0.034616124","36.06422675","42.11538924",0.291621227,"0.012823043","3.483438654","0.150824206","44.31836966","-57.84258712","3.862151976","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",79,1.118541053,"0.03667192","0.898851749","0.026649407",0.242809197,"0.011801999","4.229222592","0.271353769",0.889090577,"0.030129635","1.132563447","0.034459922",0.774365325,"0.02872906","1.303313784","0.042586178",0.515500977,"0.016263101","1.946409845","0.065827362",0.035782442,"0.028786702","35.50971993","42.33186624",0.280710544,"0.014863506","3.62588149","0.181837049","44.84636437","-58.1438822","3.852122101","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",80,1.121232369,"0.036089555","0.896460228","0.026580017",0.247112793,"0.012283484","4.173185677","0.287300214",0.885481099,"0.023910981","1.135691146","0.027657669",0.767605435,"0.021605788","1.312695866","0.032529348",0.510718854,"0.015502918","1.965673387","0.066960987",0.028985107,"0.022562551","28.59794309","31.47856821",0.272667663,"0.018646429","3.76347965","0.25594607","45.38362357","-58.42905275","3.86008223","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",81,1.123707396,"0.034876537","0.894678903","0.027022344",0.253189439,"0.017074623","4.111138675","0.32436869",0.880134929,"0.018289722","1.14103699","0.022729326",0.758348656,"0.018104949","1.327203461","0.03024135",0.508313906,"0.013962097","1.975745679","0.062427627",0.022639806,"0.016536832","24.04831737","17.6289964",0.26638613,"0.022247884","3.933694412","0.365053752","45.9247951","-58.70548218","3.883113546","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",82,1.126026323,"0.032748017","0.89525592","0.026905813",0.265475664,"0.019174159","3.987548011","0.322931377",0.868641359,"0.016328592","1.15649582","0.023336736",0.739948844,"0.01815179","1.361149351","0.033960304",0.5080128,"0.011530245","1.976924238","0.051967223",0.016285904,"0.010954437","23.46172916","10.68048532",0.259679384,"0.022055538","4.174895909","0.408563904","46.46282311","-58.98836392","3.920812135","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",83,1.117739369,"0.033855509","0.905258874","0.028143076",0.277293067,"0.018463008","3.829963851","0.292804368",0.849957355,"0.019017724","1.183808477","0.027992324",0.71606633,"0.01965023","1.407376298","0.037744797",0.510926387,"0.009523227","1.96482457","0.041603529",0.011482687,"0.007652082","22.65841687","10.39597074",0.255505953,"0.020222633","4.314539975","0.421552088","46.99720343","-59.27979791","3.97046351","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",84,1.103143236,"0.034934291","0.919802432","0.028338975",0.287490333,"0.016942842","3.659413881","0.261821505",0.828811311,"0.018229638","1.215389955","0.027085559",0.691645341,"0.016347758","1.455637803","0.032263722",0.515481247,"0.009753537","1.946753423","0.040033333",0.007704239,"0.005645375","19.9395371","10.1482085",0.252258988,"0.019315064","4.386532063","0.474083707","47.53164844","-59.57083858","4.032845856","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",85,1.08815808,"0.043532913","0.933459484","0.033783856",0.295247859,"0.017544746","3.531506941","0.338405048",0.8106498,"0.021843109","1.242979281","0.031700875",0.671895665,"0.015685437","1.495991532","0.031172304",0.519084375,"0.013613327","1.933880573","0.055852595",0.00466034,"0.003864513","14.96342772","11.74050488",0.249786136,"0.022722592","4.432180504","0.6207521","48.06469947","-59.86039337","4.114989216","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R012","ROIrhlgnROIparc203",60,1.597242573,"0.248507753","0.659394623","0.099076202",0.262832458,"0.077008942","4.96933541","2.351893052",1.256433588,"0.223152099","0.849295704","0.115880449",1.086029077,"0.241233309","1.005655186","0.148171668",0.398261215,"0.058182465","2.556127825","0.462292904",0.144399642,"0.131413498","1558.499546","3350.575623",0.206055745,"0.106245227","7.870885111","4.530706462","35.65493377","-33.60641838","11.58097784","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
